timestamp,price
34312057,27.2
34313725,27.19
34314788,27.2
34315078,27.21
34316384,27.22
34317611,27.23
34317730,27.22
34317962,27.23
34318993,27.22
34319771,27.21
34323832,27.2
34325488,27.21
34325492,27.2
34326047,27.21
34326557,27.2
34327546,27.19
34328624,27.18
34328644,27.19
34328794,27.18
34328808,27.17
34328943,27.18
34330693,27.17
34330734,27.18
34331424,27.17
34331426,27.18
34332071,27.17
34332732,27.18
34343023,27.19
34346860,27.18
34347397,27.19
34347409,27.18
34348137,27.19
34349782,27.18
34350683,27.19
34350784,27.2
34350785,27.19
34350787,27.2
34350789,27.19
34350792,27.2
34350885,27.21
34350960,27.22
34350967,27.22
34351040,27.23
34351189,27.22
34351194,27.21
34351957,27.2
34352109,27.19
34352467,27.2
34354149,27.19
34354193,27.18
34358885,27.19
34358902,27.18
34358903,27.19
34358904,27.18
34358910,27.19
34358935,27.2
34358936,27.19
34358956,27.18
34359685,27.17
34359751,27.16
34360354,27.17
34362475,27.16
34363419,27.15
34363486,27.14
34364189,27.13
34364191,27.14
34364198,27.15
34364407,27.14
34364416,27.15
34364417,27.13
34364419,27.14
34364491,27.13
34364493,27.14
34364640,27.14
34364798,27.13
34364814,27.14
34364862,27.13
34365222,27.12
34365224,27.13
34365225,27.13
34365227,27.14
34365405,27.13
34365602,27.12
34365605,27.13
34365736,27.12
34366227,27.13
34367297,27.12
34367327,27.13
34368854,27.12
34368865,27.13
34368893,27.12
34380754,27.11
34380791,27.12
34381277,27.11
34381563,27.12
34382346,27.11
34383329,27.1
34383526,27.09
34383704,27.08
34383705,27.09
34383727,27.08
34383729,27.09
34383762,27.08
34386747,27.09
34386749,27.08
34386762,27.09
34386763,27.08
34386764,27.09
34386765,27.08
34386766,27.09
34386767,27.09
34386769,27.09
34386770,27.08
34386790,27.09
34386800,27.09
34387121,27.08
34388918,27.09
34388935,27.08
34389063,27.07
34389065,27.08
34389112,27.09
34390235,27.08
34390237,27.09
34390238,27.08
34390253,27.07
34390419,27.06
34390577,27.04
34390686,27.03
34390708,27.02
34390711,27.03
34390713,27.02
34390715,27.03
34390725,27.02
34390727,27.03
34390751,27.02
34390899,27.01
34393595,27.0
34393598,27.01
34393605,27.0
34393758,27.01
34394161,27.0
34394379,27.01
34398304,27.0
34398337,26.99
34398361,26.97
34398509,26.96
34398582,26.93
34398607,26.94
34398609,26.93
34398630,26.94
34398635,26.93
34398724,26.94
34398726,26.93
34398914,26.92
34399508,26.93
34399606,26.92
34399608,26.93
34399687,26.94
34399706,26.93
34399748,26.94
34400565,26.95
34401144,26.94
34401229,26.93
34401246,26.92
34401247,26.93
34401249,26.92
34401252,26.93
34401254,26.92
34401255,26.93
34401257,26.92
34401259,26.93
34401261,26.92
34401264,26.93
34401265,26.92
34401272,26.93
34401273,26.92
34401275,26.93
34401276,26.92
34401343,26.94
34401344,26.94
34401746,26.95
34401757,26.94
34401758,26.95
34401759,26.94
34401776,26.95
34401893,26.96
34402253,26.97
34403432,26.96
34403965,26.95
34404657,26.96
34404852,26.97
34406394,26.98
34406416,26.99
34406482,27.0
34406786,26.99
34410627,27.0
34411075,27.01
34412040,27.02
34412271,27.01
34413353,27.02
34413459,27.03
34413537,27.04
34414791,27.03
34414814,27.04
34420279,27.03
34425737,27.04
34426588,27.03
34426762,27.04
34431135,27.05
34432596,27.04
34432916,27.05
34433037,27.06
34433059,27.07
34433424,27.08
34433550,27.07
34433661,27.08
34433764,27.09
34434966,27.1
34440221,27.09
34440222,27.1
34440967,27.11
34442637,27.1
34442983,27.09
34443013,27.1
34445088,27.09
34445089,27.1
34445508,27.09
34453370,27.08
34466451,27.09
34466784,27.08
34467740,27.07
34471831,27.06
34473021,27.05
34473028,27.06
34473033,27.05
34473043,27.06
34473058,27.05
34473150,27.04
34474085,27.03
34474230,27.02
34474417,27.03
34474420,27.04
34474424,27.03
34474427,27.04
34474432,27.05
34474815,27.06
34476081,27.05
34476127,27.06
34477247,27.05
34477269,27.06
34483418,27.07
34484493,27.06
34485447,27.07
34486411,27.06
34486553,27.05
34486886,27.06
34499595,27.05
34503693,27.04
34504218,27.03
34511645,27.04
34515284,27.03
34515311,27.04
34515437,27.03
34516269,27.04
34516271,27.03
34517118,27.04
34517119,27.03
34517125,27.04
34517127,27.03
34517141,27.04
34517142,27.03
34517152,27.04
34517153,27.03
34517154,27.04
34517155,27.04
34517157,27.03
34517184,27.04
34517190,27.03
34517191,27.04
34517202,27.03
34517210,27.04
34517218,27.03
34521863,27.04
34521864,27.03
34521865,27.04
34521866,27.03
34521871,27.04
34521872,27.03
34527677,27.02
34528577,27.03
34528944,27.02
34529182,27.01
34529614,27.02
34533276,27.01
34538666,27.02
34548678,27.03
34549005,27.04
34551310,27.05
34552387,27.04
34554444,27.05
34558858,27.03
34568004,27.04
34574224,27.05
34577501,27.04
34603350,27.03
34605809,27.02
34610747,27.01
34616914,27.02
34617723,27.03
34618475,27.04
34619998,27.05
34623449,27.06
34623569,27.07
34629475,27.06
34631868,27.05
34632244,27.06
34633315,27.05
34640301,27.06
34641000,27.07
34644495,27.08
34644530,27.07
34645435,27.08
34648520,27.09
34649592,27.08
34649921,27.09
34649928,27.08
34650503,27.09
34650871,27.08
34655601,27.07
34656678,27.06
34657902,27.07
34658918,27.06
34662423,27.05
34662652,27.04
34664638,27.03
34665118,27.04
34666051,27.03
34670566,27.02
34675381,27.01
34696727,27.02
34696728,27.01
34697508,27.02
34697509,27.01
34697513,27.02
34697514,27.01
34711082,27.02
34711083,27.01
34711326,27.02
34711329,27.01
34711653,27.02
34711654,27.01
34716907,27.02
34717185,27.01
34717218,27.02
34717423,27.01
34722246,27.0
34722385,26.99
34722559,27.0
34723868,26.99
34724548,27.0
34726087,26.99
34733488,27.0
34737501,27.01
34737781,27.02
34738155,27.03
34738185,27.04
34738379,27.05
34739700,27.06
34742646,27.05
34743760,27.06
34744328,27.05
34746079,27.06
34749697,27.07
34753086,27.08
34757469,27.09
34759513,27.1
34759549,27.11
34765024,27.12
34767623,27.11
34768123,27.12
34768237,27.13
34769504,27.12
34769590,27.11
34769831,27.1
34769910,27.11
34770097,27.1
34771641,27.09
34776833,27.1
34777962,27.11
34778177,27.1
34782448,27.09
34791087,27.1
34793143,27.11
34793513,27.12
34798034,27.11
34800580,27.1
34800910,27.09
34801060,27.08
34801153,27.07
34805306,27.06
34807782,27.07
34809430,27.06
34809783,27.07
34810087,27.08
34810399,27.09
34810706,27.1
34811066,27.09
34811399,27.08
34812684,27.07
34812817,27.06
34815589,27.05
34819226,27.06
34820265,27.07
34820266,27.06
34820267,27.07
34820268,27.06
34821681,27.07
34821682,27.06
34821704,27.07
34821710,27.06
34821711,27.06
34831949,27.05
34839549,27.04
34839789,27.03
34840028,27.02
34840926,27.01
34841954,27.0
34843156,26.99
34856170,26.98
34856593,26.97
34879919,26.96
34892630,26.95
34892664,26.96
34892968,26.95
34892999,26.96
34893086,26.95
34893125,26.96
34893409,26.95
34893440,26.96
34893550,26.95
34893583,26.96
34893584,26.95
34893585,26.96
34893586,26.95
34893599,26.96
34893653,26.95
34893688,26.96
34893707,26.95
34893710,26.96
34894013,26.95
34894041,26.95
34894051,26.96
34895352,26.95
34895403,26.96
34896862,26.95
34897380,26.96
34899176,26.95
34899227,26.94
34899228,26.95
34899282,26.95
34899303,26.94
34899716,26.95
34899729,26.94
34901464,26.93
34901503,26.92
34902092,26.91
34903010,26.9
34903057,26.91
34907752,26.92
34907829,26.93
34907830,26.92
34907831,26.93
34907832,26.92
34907838,26.93
34907839,26.93
34907840,26.92
34907842,26.92
34907846,26.93
34907847,26.92
34907929,26.93
34907930,26.92
34907954,26.93
34907956,26.93
34907976,26.92
34908098,26.93
34908106,26.92
34908124,26.93
34908127,26.92
34910539,26.93
34910540,26.92
34910955,26.93
34911348,26.94
34911363,26.93
34912502,26.94
34912503,26.94
34912504,26.93
34912509,26.94
34912510,26.93
34912511,26.94
34912512,26.93
34912651,26.94
34912652,26.94
34912653,26.93
34915598,26.93
34915817,26.94
34915867,26.93
34921264,26.92
34921295,26.91
34921558,26.9
34922626,26.89
34955402,26.88
34955702,26.89
34963186,26.9
34966193,26.89
34966194,26.88
34966269,26.87
34966290,26.86
34966302,26.88
34966304,26.87
34966308,26.88
34966315,26.87
34969156,26.86
34975085,26.87
34975221,26.88
34975470,26.89
34975745,26.9
34977395,26.89
34977543,26.88
34977942,26.87
34979854,26.88
34980740,26.89
34980999,26.9
34981013,26.89
34981594,26.88
34982838,26.89
34989421,26.9
34989619,26.89
34989822,26.9
34993255,26.91
34993488,26.92
34993740,26.93
34994152,26.94
34994313,26.93
34995203,26.94
34995542,26.95
34995626,26.96
34995653,26.97
34996513,26.96
34996584,26.95
34997651,26.94
35001663,26.93
35001805,26.92
35002283,26.93
35006145,26.94
35006161,26.95
35008150,26.95
35008164,26.96
35008712,26.97
35008863,26.96
35011663,26.95
35011927,26.94
35017703,26.93
35017810,26.92
35017840,26.91
35021602,26.92
35021658,26.93
35022591,26.92
35023711,26.93
35024299,26.92
35029184,26.91
35038804,26.9
35042566,26.9
35042567,26.91
35042570,26.91
35042744,26.92
35044386,26.93
35065795,26.92
35065811,26.91
35066132,26.92
35069590,26.91
35073140,26.9
35078155,26.89
35088042,26.9
35088202,26.89
35088563,26.88
35089000,26.89
35090062,26.88
35090134,26.89
35090891,26.9
35095763,26.91
35095905,26.9
35101152,26.89
35101456,26.88
35124450,26.87
35124462,26.88
35124613,26.87
35125578,26.86
35134522,26.87
35137988,26.88
35138541,26.87
35138544,26.88
35139299,26.87
35139379,26.88
35139565,26.87
35144151,26.86
35147321,26.87
35147532,26.86
35155390,26.87
35161131,26.88
35163065,26.89
35163604,26.9
35163667,26.91
35163683,26.9
35164143,26.91
35172506,26.9
35172528,26.89
35180090,26.9
35183477,26.91
35186403,26.9
35186551,26.89
35186728,26.88
35187299,26.89
35190191,26.9
35194117,26.91
35194972,26.92
35195496,26.91
35195575,26.9
35199089,26.91
35199537,26.92
35199953,26.91
35201538,26.92
35201724,26.91
35201844,26.9
35202274,26.91
35203736,26.92
35203967,26.91
35204041,26.9
35204606,26.89
35205789,26.9
35208007,26.91
35208533,26.92
35208749,26.93
35209378,26.94
35212932,26.95
35215048,26.94
35215833,26.95
35217786,26.96
35219463,26.95
35220323,26.96
35220613,26.95
35220946,26.96
35221975,26.95
35223891,26.96
35224061,26.95
35225182,26.94
35225841,26.95
35227791,26.96
35228803,26.95
35233252,26.96
35234536,26.95
35234539,26.96
35234880,26.95
35239079,26.94
35239155,26.93
35239336,26.94
35239453,26.93
35239851,26.94
35240099,26.93
35240542,26.94
35240572,26.95
35243798,26.96
35243966,26.95
35244180,26.96
35244840,26.97
35244969,26.96
35248889,26.97
35249686,26.96
35250939,26.97
35252858,26.96
35252991,26.97
35253357,26.96
35254795,26.95
35254871,26.94
35255070,26.95
35259207,26.94
35259306,26.93
35266926,26.94
35267882,26.95
35279570,26.96
35286498,26.95
35286532,26.94
35287633,26.95
35288908,26.94
35291016,26.93
35292957,26.94
35293075,26.95
35296653,26.94
35301817,26.95
35305872,26.96
35306781,26.97
35306893,26.98
35307436,26.97
35310062,26.96
35311025,26.95
35311057,26.96
35318046,26.94
35318047,26.94
35319096,26.95
35320898,26.96
35321317,26.95
35323522,26.94
35324689,26.95
35326232,26.94
35326983,26.95
35328384,26.94
35328395,26.95
35335614,26.94
35338760,26.95
35338942,26.96
35340676,26.95
35344154,26.94
35347816,26.93
35348443,26.94
35353579,26.93
35354582,26.94
35359798,26.95
35389009,26.94
35409365,26.93
35418539,26.92
35418545,26.93
35426828,26.94
35429650,26.95
35430609,26.96
35431561,26.97
35435608,26.98
35436131,26.99
35443094,26.98
35443197,26.99
35445179,26.98
35445310,26.97
35446614,26.96
35446725,26.95
35446999,26.94
35447692,26.95
35448306,26.94
35448926,26.93
35449380,26.92
35449673,26.91
35450897,26.92
35450915,26.93
35451516,26.94
35451941,26.95
35461619,26.94
35461650,26.93
35461726,26.94
35462487,26.93
35484084,26.92
35491679,26.91
35498220,26.9
35505842,26.89
35517163,26.88
35533811,26.89
35534178,26.9
35534412,26.91
35534520,26.92
35535233,26.93
35535388,26.92
35542550,26.93
35543653,26.92
35543752,26.91
35543856,26.9
35544126,26.89
35545301,26.9
35558760,26.89
35558878,26.88
35563133,26.89
35565458,26.88
35568951,26.87
35569401,26.88
35584734,26.89
35588372,26.9
35591284,26.89
35597999,26.88
35606299,26.89
35606364,26.9
35629887,26.91
35630860,26.92
35634832,26.93
35637304,26.92
35670468,26.93
35675011,26.92
35683450,26.93
35683918,26.94
35685442,26.93
35685864,26.94
35691992,26.93
35693665,26.92
35693696,26.93
35694016,26.94
35694447,26.95
35700495,26.94
35703337,26.93
35707362,26.92
35707497,26.91
35710374,26.9
35711006,26.89
35711505,26.9
35712225,26.89
35721270,26.9
35721346,26.91
35721550,26.92
35722409,26.91
35722981,26.9
35723034,26.89
35723055,26.9
35723077,26.89
35737022,26.88
35737023,26.89
35745761,26.88
35746543,26.89
35747969,26.88
35749988,26.87
35753284,26.86
35753286,26.87
35756473,26.86
35762811,26.85
35764109,26.84
35764249,26.83
35774293,26.82
35777874,26.83
35777930,26.84
35779691,26.83
35791759,26.84
35791880,26.85
35792429,26.84
35793917,26.85
35793945,26.84
35795612,26.83
35801131,26.84
35801154,26.85
35801838,26.84
35801964,26.83
35806077,26.84
35814209,26.85
35816893,26.86
35817191,26.87
35817802,26.86
35822735,26.87
35835311,26.86
35840112,26.87
35840155,26.88
35841442,26.87
35842620,26.88
35842778,26.87
35842799,26.88
35847013,26.89
35847601,26.9
35848319,26.89
35849015,26.88
35856631,26.87
35856848,26.86
35859763,26.85
35861091,26.86
35861300,26.87
35861921,26.88
35863284,26.87
35863725,26.86
35865597,26.87
35868512,26.88
35869699,26.87
35872101,26.88
35881052,26.89
35881162,26.88
35881165,26.89
35881722,26.88
35881754,26.87
35881883,26.86
35889572,26.85
35892415,26.86
35894018,26.85
35897606,26.84
35898719,26.83
35898975,26.84
35916916,26.83
35918484,26.82
35924884,26.81
35924885,26.82
35925463,26.81
35933271,26.82
35933307,26.83
35937028,26.84
35938296,26.85
35938300,26.84
35938329,26.85
35938519,26.84
35938624,26.85
35942744,26.84
35943121,26.83
35943162,26.82
35945036,26.83
35947063,26.82
35954630,26.83
35956403,26.82
35958575,26.83
35960227,26.82
35972159,26.83
35972749,26.82
35993832,26.81
35994899,26.82
36000895,26.81
36001243,26.82
36001264,26.81
36001273,26.82
36001774,26.81
36019382,26.82
36019551,26.81
36020740,26.82
36022807,26.83
36025504,26.82
36027223,26.83
36027894,26.82
36030698,26.83
36031204,26.84
36031894,26.83
36032944,26.84
36033069,26.83
36033154,26.82
36033884,26.83
36034031,26.84
36036927,26.85
36042398,26.84
36042499,26.83
36044591,26.84
36046818,26.85
36048758,26.84
36049929,26.85
36052402,26.84
36056918,26.85
36059981,26.86
36059982,26.85
36062441,26.84
36068712,26.83
36069820,26.84
36071674,26.83
36082746,26.84
36086272,26.83
36087617,26.84
36090577,26.85
36093695,26.84
36093777,26.85
36096602,26.86
36097505,26.85
36122594,26.84
36122937,26.83
36123568,26.84
36133033,26.83
36133759,26.84
36137019,26.83
36145336,26.84
36148787,26.83
36148945,26.82
36149588,26.81
36149894,26.82
36151005,26.81
36151228,26.82
36151501,26.81
36156501,26.82
36163696,26.81
36169905,26.8
36170329,26.79
36170368,26.78
36170369,26.79
36176188,26.8
36180918,26.79
36185416,26.78
36185547,26.77
36186169,26.78
36186631,26.79
36190370,26.78
36190899,26.77
36196448,26.78
36197133,26.79
36198719,26.78
36204429,26.79
36207445,26.8
36207584,26.81
36207703,26.82
36214747,26.81
36214880,26.8
36215375,26.79
36219054,26.78
36219936,26.77
36220099,26.76
36220151,26.77
36223534,26.76
36223717,26.77
36225622,26.76
36225793,26.77
36227086,26.78
36239871,26.77
36240015,26.76
36244351,26.77
36250940,26.78
36254377,26.79
36254437,26.8
36255014,26.81
36255199,26.82
36257435,26.81
36257519,26.8
36258912,26.79
36259904,26.78
36260069,26.79
36260368,26.8
36261611,26.79
36263070,26.8
36263617,26.81
36264713,26.8
36264865,26.79
36265439,26.8
36269120,26.81
36270319,26.8
36272334,26.79
36274995,26.8
36275308,26.79
36277629,26.8
36287158,26.79
36290581,26.8
36291820,26.79
36300247,26.78
36300675,26.77
36305462,26.76
36305463,26.77
36305464,26.77
36308900,26.78
36315559,26.77
36321657,26.76
36351408,26.77
36353064,26.76
36354862,26.77
36361130,26.76
36365620,26.75
36366663,26.74
36369293,26.73
36373659,26.72
36376461,26.71
36404410,26.72
36404444,26.73
36405109,26.74
36405398,26.73
36407343,26.74
36416039,26.73
36416753,26.74
36418855,26.75
36432321,26.76
36434941,26.75
36441165,26.74
36442719,26.75
36447206,26.74
36447738,26.73
36452867,26.74
36453070,26.73
36458038,26.74
36460720,26.73
36466732,26.72
36467036,26.73
36476555,26.74
36476664,26.75
36477707,26.74
36487927,26.75
36488688,26.76
36492396,26.75
36493003,26.76
36520635,26.77
36527982,26.76
36528543,26.75
36529285,26.74
36534530,26.73
36536813,26.74
36543036,26.75
36554343,26.76
36560698,26.75
36561629,26.74
36564116,26.75
36564937,26.76
36565233,26.75
36566715,26.74
36577609,26.75
36577930,26.76
36585671,26.75
36591154,26.76
36601769,26.75
36605759,26.76
36606234,26.77
36606426,26.76
36608382,26.77
36617203,26.78
36617320,26.79
36617536,26.78
36622245,26.77
36623587,26.78
36626476,26.77
36629394,26.78
36630042,26.79
36638523,26.78
36646209,26.79
36646961,26.78
36650371,26.77
36652174,26.76
36652791,26.77
36663777,26.78
36667803,26.79
36669165,26.78
36671202,26.79
36678222,26.8
36678829,26.81
36679243,26.8
36684345,26.81
36684400,26.82
36688268,26.83
36690870,26.82
36690992,26.81
36699659,26.82
36701518,26.83
36703468,26.82
36721672,26.83
36722676,26.84
36723337,26.85
36737388,26.84
36738669,26.83
36739068,26.84
36748139,26.85
36756285,26.84
36756656,26.83
36760834,26.82
36761086,26.81
36764130,26.82
36764324,26.83
36764915,26.82
36765051,26.81
36765836,26.8
36766779,26.81
36766806,26.82
36769417,26.81
36771498,26.8
36771923,26.81
36772617,26.8
36779200,26.81
36784605,26.8
36784781,26.79
36785238,26.78
36787550,26.79
36787704,26.8
36788346,26.79
36792336,26.78
36792337,26.78
36795678,26.79
36799249,26.78
36807701,26.77
36816092,26.78
36820219,26.77
36836828,26.76
36841198,26.77
36841477,26.78
36842624,26.77
36846013,26.78
36851228,26.77
36854388,26.76
36856640,26.75
36857667,26.76
36861672,26.75
36868967,26.76
36870278,26.77
36871848,26.76
36881237,26.77
36882720,26.76
36887463,26.75
36904758,26.74
36904995,26.75
36905221,26.76
36906017,26.75
36906064,26.74
36907197,26.75
36908376,26.74
36920943,26.75
36922354,26.74
36960988,26.75
36961274,26.75
36961275,26.74
36967442,26.75
36969428,26.76
36969480,26.77
36972327,26.76
36974630,26.77
36975258,26.76
36981742,26.77
36982284,26.76
36982465,26.75
36982857,26.74
36985528,26.75
36996269,26.74
37005106,26.75
37005237,26.76
37017990,26.75
37018447,26.74
37019743,26.75
37025760,26.76
37025832,26.77
37026238,26.78
37032466,26.77
37032655,26.76
37032829,26.75
37033424,26.76
37038248,26.75
37039747,26.74
37039932,26.75
37041927,26.74
37049224,26.73
37052839,26.74
37052866,26.75
37053958,26.74
37057473,26.75
37082275,26.76
37092294,26.75
37092619,26.74
37092826,26.75
37096653,26.74
37099673,26.73
37100132,26.74
37126978,26.75
37127251,26.74
37130286,26.75
37146451,26.74
37146452,26.75
37153691,26.74
37160881,26.73
37162762,26.72
37165221,26.73
37171366,26.72
37179484,26.71
37187249,26.7
37191857,26.69
37194104,26.68
37196138,26.67
37200440,26.66
37201099,26.67
37201249,26.66
37204123,26.65
37205500,26.66
37207604,26.67
37207656,26.68
37223936,26.69
37230359,26.68
37237139,26.67
37243105,26.66
37244252,26.67
37249806,26.66
37250943,26.67
37252372,26.66
37253024,26.67
37254305,26.66
37258247,26.67
37262064,26.68
37263128,26.67
37280072,26.66
37288609,26.65
37291826,26.64
37293848,26.63
37306335,26.62
37317353,26.61
37319964,26.62
37321914,26.63
37323069,26.62
37325963,26.63
37330791,26.64
37330963,26.65
37331874,26.64
37334028,26.65
37335255,26.64
37340638,26.65
37367442,26.64
37378416,26.65
37392252,26.66
37401492,26.67
37427157,26.68
37445083,26.67
37445169,26.66
37451664,26.67
37453387,26.68
37455369,26.69
37456652,26.7
37456840,26.69
37456841,26.69
37456997,26.7
37463320,26.69
37464228,26.68
37465656,26.69
37472142,26.7
37472272,26.69
37473431,26.7
37474806,26.71
37479773,26.72
37480231,26.73
37480240,26.72
37480611,26.73
37489272,26.72
37491636,26.73
37493459,26.72
37499850,26.73
37516842,26.72
37518713,26.71
37520834,26.72
37527254,26.71
37529942,26.72
37541927,26.71
37553449,26.72
37560303,26.73
37560304,26.72
37560305,26.73
37560311,26.72
37560314,26.73
37560415,26.74
37560416,26.74
37560438,26.75
37569838,26.76
37576001,26.77
37584442,26.76
37584899,26.75
37606518,26.74
37621724,26.73
37626379,26.72
37628646,26.73
37645222,26.74
37646863,26.75
37677247,26.74
37687179,26.75
37687292,26.76
37695610,26.75
37698852,26.76
37717912,26.75
37717915,26.76
37723477,26.77
37723804,26.78
37729034,26.77
37766837,26.78
37771406,26.77
37773315,26.78
37789173,26.77
37789177,26.78
37794538,26.79
37794671,26.8
37795879,26.79
37816878,26.8
37822322,26.81
37824787,26.82
37858918,26.81
37866383,26.81
37866384,26.8
37866751,26.79
37870589,26.78
37880231,26.79
37880527,26.8
37893813,26.81
37919371,26.8
37923507,26.81
37925826,26.8
37951322,26.79
37955587,26.8
37955612,26.81
37971203,26.82
37976331,26.83
37976609,26.84
37977554,26.85
37977894,26.84
37982287,26.83
37988511,26.84
38051085,26.83
38055379,26.84
38062291,26.83
38064805,26.84
38079686,26.85
38079690,26.84
38081771,26.83
38093157,26.84
38096122,26.85
38096428,26.86
38099034,26.85
38104177,26.86
38110024,26.87
38111684,26.88
38114031,26.89
38114330,26.88
38118102,26.89
38118310,26.88
38119089,26.87
38120242,26.88
38120267,26.89
38120337,26.88
38125133,26.89
38133094,26.88
38133797,26.89
38136994,26.88
38151626,26.89
38152439,26.88
38154027,26.87
38165869,26.86
38205732,26.85
38205956,26.84
38211703,26.85
38213837,26.86
38217810,26.87
38222186,26.88
38245752,26.87
38270731,26.86
38294546,26.85
38297867,26.84
38298385,26.83
38303018,26.82
38306034,26.83
38306131,26.84
38306566,26.83
38316400,26.84
38323293,26.85
38324540,26.86
38332104,26.87
38338093,26.86
38338639,26.85
38345818,26.86
38348891,26.85
38355022,26.86
38357153,26.85
38382184,26.86
38390302,26.85
38399280,26.84
38405657,26.83
38433822,26.84
38433894,26.85
38437724,26.84
38438675,26.83
38448973,26.84
38454129,26.83
38463249,26.82
38464102,26.81
38465127,26.8
38480897,26.79
38481239,26.78
38482596,26.77
38483464,26.78
38485990,26.79
38486298,26.8
38499295,26.81
38526292,26.8
38548074,26.81
38570371,26.82
38570372,26.81
38570403,26.81
38573377,26.82
38583769,26.81
38586452,26.82
38587868,26.81
38605458,26.8
38631106,26.79
38633429,26.78
38634818,26.79
38663809,26.79
38663810,26.8
38663811,26.79
38663816,26.8
38663886,26.81
38663925,26.8
38663998,26.79
38664642,26.8
38667300,26.81
38678154,26.8
38678331,26.79
38680594,26.8
38680821,26.81
38696726,26.8
38704223,26.79
38709292,26.8
38721847,26.79
38740425,26.8
38749521,26.79
38763116,26.8
38784561,26.79
38792571,26.8
38822374,26.79
38847563,26.8
38868033,26.81
38871345,26.8
38874021,26.81
38874247,26.82
38874892,26.81
38878899,26.82
38879107,26.81
38879108,26.81
38879211,26.8
38881230,26.81
38881310,26.82
38891738,26.83
38913913,26.82
38921177,26.81
38933705,26.82
38943042,26.83
38950575,26.82
38950866,26.81
38951500,26.82
38960421,26.83
38966108,26.82
38966110,26.83
38990067,26.84
38991319,26.83
38991414,26.82
39002382,26.83
39002408,26.84
39002549,26.85
39008308,26.86
39017325,26.87
39020199,26.86
39024030,26.87
39037049,26.88
39037050,26.87
39037060,26.88
39037063,26.87
39057297,26.88
39066607,26.89
39069405,26.88
39073403,26.87
39073565,26.86
39086387,26.85
39088354,26.84
39094087,26.85
39097984,26.84
39108814,26.85
39111776,26.86
39117509,26.85
39118838,26.86
39122601,26.87
39128422,26.86
39128606,26.85
39153949,26.84
39154108,26.83
39166325,26.84
39176985,26.85
39178162,26.84
39178489,26.83
39186568,26.84
39254755,26.83
39254855,26.82
39256028,26.81
39256110,26.82
39258063,26.83
39260247,26.82
39261176,26.81
39262313,26.82
39263844,26.81
