timestamp,price
34473109,27.04
34474068,27.03
34474083,27.02
34474142,27.01
34474417,27.03
34474421,27.04
34474426,27.03
34474432,27.04
34474435,27.05
34476148,27.06
34477262,27.05
34483418,27.06
34485465,27.07
34485643,27.06
34486428,27.05
34486534,27.06
34486543,27.05
34488789,27.04
34489682,27.05
34489683,27.04
34491163,27.06
34491884,27.04
34493029,27.05
34499629,27.04
34503182,27.05
34503765,27.03
34504219,27.02
34511645,27.03
34511732,27.04
34511790,27.03
34515250,27.04
34515251,27.03
34518151,27.02
34521630,27.03
34522096,27.02
34527677,27.01
34528577,27.02
34528694,27.03
34528731,27.02
34528933,27.01
34536561,27.0
34537915,27.01
34540243,27.02
34543138,27.01
34547875,27.02
34549003,27.03
34551310,27.04
34552479,27.03
34554438,27.04
34558858,27.03
34561804,27.02
34566721,27.03
34574224,27.04
34580727,27.03
34581010,27.04
34582315,27.03
34589029,27.04
34592948,27.03
34603272,27.04
34603565,27.02
34606550,27.01
34613597,27.0
34616480,27.01
34617723,27.02
34617983,27.03
34619754,27.04
34621002,27.05
34623569,27.06
34625229,27.07
34628414,27.06
34629499,27.05
34641000,27.06
34643224,27.07
34645858,27.08
34645864,27.07
34647240,27.08
34653017,27.07
34656652,27.06
34658937,27.05
34661736,27.06
34662383,27.05
34662573,27.04
34663667,27.03
34666844,27.02
34669041,27.03
34670538,27.02
34672692,27.01
34685122,27.0
34695770,27.01
34717561,27.0
34721384,27.01
34721951,27.0
34722258,26.99
34737501,27.0
34737781,27.01
34737796,27.02
34738179,27.03
34738242,27.04
34739696,27.05
34742049,27.06
34742338,27.05
34742667,27.04
34744241,27.06
34746078,27.05
34749686,27.06
34749722,27.07
34753827,27.08
34759513,27.09
34759549,27.1
34762868,27.11
34768153,27.12
34769542,27.11
34769641,27.1
34769674,27.11
34769832,27.1
34769943,27.09
34770096,27.11
34770240,27.1
34770244,27.09
34775266,27.08
34776752,27.09
34777570,27.1
34781891,27.09
34791179,27.1
34793513,27.11
34795223,27.1
34796639,27.12
34797978,27.11
34800563,27.1
34800848,27.09
34800914,27.08
34801059,27.07
34801805,27.06
34802294,27.07
34805307,27.05
34807667,27.06
34807793,27.05
34809380,27.06
34809526,27.05
34809783,27.06
34810087,27.07
34810399,27.08
34810485,27.09
34811016,27.1
34811041,27.09
34811396,27.08
34812678,27.07
34812753,27.06
34815302,27.05
34818161,27.04
34819725,27.05
34820265,27.06
34823021,27.05
34825176,27.06
34828560,27.05
34829465,27.06
34836305,27.04
34839687,27.03
34839857,27.02
34840183,27.01
34840526,27.02
34841260,27.0
34843155,26.99
34844591,26.98
34856195,26.97
34857058,26.96
34861222,26.97
34862855,26.96
34872403,26.97
34873884,26.96
34876143,26.97
34877498,26.96
34880838,26.95
34887630,26.95
34891057,26.96
34892186,26.95
34892621,26.94
34892630,26.95
34892643,26.94
34892662,26.95
34892999,26.96
34893070,26.94
34893112,26.95
34893116,26.94
34893125,26.96
34893258,26.95
34893335,26.94
34893440,26.95
34893468,26.94
34893539,26.95
34893543,26.94
34893579,26.95
34893585,26.94
34893688,26.95
34893714,26.94
34893991,26.95
34894015,26.94
34894041,26.96
34894223,26.95
34894738,26.96
34895250,26.95
34895251,26.96
34895373,26.95
34899205,26.94
34899283,26.95
34899568,26.93
34899714,26.94
34899729,26.93
34901485,26.92
34901936,26.91
34902220,26.9
34902762,26.91
34902790,26.9
34906513,26.91
34907828,26.92
34911252,26.93
34911361,26.92
34911362,26.93
34921070,26.92
34921284,26.91
34921549,26.9
34921577,26.89
34922062,26.9
34922598,26.89
34923040,26.88
34924989,26.89
34927738,26.88
34936073,26.89
34938324,26.88
34946448,26.89
34949412,26.88
34954272,26.89
34955702,26.88
34955783,26.89
34966170,26.88
34966194,26.87
34966200,26.88
34966268,26.87
34966281,26.86
34966295,26.85
34966302,26.87
34966303,26.86
34969247,26.85
34975077,26.86
34975217,26.87
34975395,26.88
34975724,26.89
34977151,26.9
34977372,26.89
34977446,26.88
34977544,26.87
34980740,26.88
34980995,26.89
34981426,26.88
34982896,26.89
34989944,26.9
34993275,26.89
34993429,26.91
34993730,26.92
34993823,26.93
34995542,26.94
34995571,26.95
34995646,26.96
34995649,26.94
34996398,26.96
34996582,26.95
34997634,26.94
34997655,26.93
34997672,26.94
35001649,26.93
35001708,26.92
35005100,26.93
35006161,26.94
35006868,26.95
35008712,26.96
35008726,26.95
35008802,26.96
35011634,26.95
35011682,26.94
35012878,26.93
35013532,26.94
35017566,26.93
35017706,26.92
35017837,26.91
35018078,26.9
35021595,26.91
35021629,26.92
35021659,26.93
35022583,26.92
35023785,26.91
35023972,26.92
35025155,26.91
35038676,26.9
35042570,26.91
35042587,26.89
35042624,26.91
35042857,26.92
35056499,26.93
35065667,26.92
35065688,26.91
35065823,26.9
35066126,26.91
35071675,26.9
35076995,26.89
35085728,26.88
35087321,26.89
35088379,26.88
35095763,26.9
35095867,26.89
35101234,26.88
35102149,26.87
35106795,26.88
35111541,26.87
35115102,26.88
35119102,26.87
35120518,26.88
35124462,26.87
35124477,26.86
35124558,26.87
35124594,26.86
35124598,26.88
35124765,26.87
35125429,26.86
35125434,26.87
35125585,26.86
35128899,26.85
35133534,26.86
35134541,26.85
35137906,26.87
35138026,26.86
35138071,26.86
35138331,26.86
35138656,26.87
35138766,26.88
35139295,26.87
35141651,26.86
35147322,26.85
35148955,26.86
35160708,26.87
35163065,26.88
35163140,26.89
35163634,26.9
35165390,26.91
35166221,26.9
35167097,26.91
35172486,26.9
35172487,26.91
35172507,26.89
35172561,26.88
35175170,26.89
35183471,26.9
35185880,26.89
35186554,26.88
35187681,26.89
35190212,26.88
35193302,26.9
35194967,26.91
35195337,26.92
35195410,26.91
35195521,26.9
35199536,26.91
35199538,26.9
35199912,26.91
35200742,26.9
35200905,26.91
35201730,26.9
35203734,26.91
35203943,26.9
35204531,26.89
35204660,26.88
35205786,26.89
35205796,26.88
35205845,26.89
35208007,26.9
35208533,26.91
35208694,26.92
35209240,26.93
35212304,26.92
35212733,26.94
35217786,26.95
35217787,26.94
35220323,26.95
35220378,26.94
35220594,26.95
35223891,26.94
35224045,26.95
35225012,26.94
35226791,26.95
35228044,26.94
35228802,26.95
35239063,26.94
35239129,26.93
35239336,26.94
35239435,26.93
35240571,26.94
35241641,26.95
35242481,26.94
35242692,26.95
35244840,26.96
35246354,26.95
35247937,26.96
35254704,26.95
35254816,26.94
35259269,26.93
35265578,26.92
35266901,26.93
35267081,26.94
35279566,26.95
35286498,26.94
35286838,26.93
35287632,26.94
35290968,26.93
35293007,26.94
35305871,26.95
35306781,26.96
35306893,26.97
35307430,26.96
35309351,26.97
35310041,26.96
35310997,26.95
35318009,26.94
35320898,26.95
35321255,26.95
35321256,26.96
35321652,26.95
35323516,26.94
35329116,26.95
35333802,26.94
35338942,26.95
35340658,26.94
35340659,26.96
35340678,26.95
35344139,26.94
35347413,26.93
35348291,26.92
35348441,26.93
35358213,26.94
35390460,26.93
35405516,26.94
35406650,26.93
35410320,26.92
35417164,26.93
35418532,26.92
35426796,26.93
35426832,26.92
35429649,26.94
35430601,26.95
35431491,26.96
35435607,26.97
35436128,26.98
35436209,26.99
35437169,26.97
35443044,26.98
35445260,26.97
35446537,26.96
35446676,26.95
35446742,26.94
35448909,26.93
35449346,26.92
35449364,26.91
35449411,26.92
35449647,26.91
35450915,26.92
35451343,26.93
35451939,26.94
35452002,26.95
35461348,26.94
35461598,26.93
35464656,26.92
35473916,26.91
35483949,26.92
35484080,26.91
35498192,26.9
35498460,26.89
35515814,26.88
35517852,26.87
35527721,26.88
35534172,26.89
35534215,26.9
35534506,26.91
35534564,26.92
35535388,26.92
35543652,26.91
35543785,26.9
35543915,26.89
35551499,26.9
35558692,26.89
35558765,26.88
35563133,26.89
35565346,26.88
35568940,26.87
35578647,26.88
35581492,26.87
35584518,26.88
35585274,26.89
35586055,26.88
35591281,26.89
35594011,26.88
35598017,26.87
35605945,26.88
35606362,26.89
35606367,26.88
35606731,26.89
35622806,26.9
35630860,26.91
35634808,26.92
35635596,26.93
35637271,26.92
35637281,26.91
35638247,26.92
35639229,26.91
35651220,26.92
35673444,26.91
35673448,26.93
35682675,26.92
35683592,26.93
35689157,26.94
35691418,26.93
35691992,26.94
35693233,26.92
35693697,26.91
35694001,26.93
35694447,26.94
35700495,26.93
35707355,26.92
35707493,26.91
35709866,26.9
35710175,26.89
35710425,26.9
35710440,26.89
35710597,26.9
35710692,26.89
35712815,26.88
35721260,26.89
35721344,26.9
35721388,26.89
35721484,26.9
35721523,26.91
35721599,26.92
35722273,26.91
35722326,26.9
35722632,26.91
35722706,26.9
35722993,26.89
35722997,26.9
35723118,26.89
35724011,26.88
35737023,26.89
35745992,26.87
35746441,26.88
35747935,26.87
35749745,26.86
35756150,26.87
35756317,26.86
35757342,26.85
35762840,26.84
35764228,26.83
35764938,26.82
35774367,26.81
35777872,26.82
35777916,26.83
35778935,26.84
35779643,26.83
35781530,26.82
35791758,26.83
35791878,26.84
35792491,26.83
35792992,26.84
35793922,26.83
35793951,26.84
35794752,26.83
35795601,26.82
35795965,26.83
35801153,26.84
35801838,26.83
35814200,26.84
35816880,26.85
35816949,26.86
35817541,26.87
35817774,26.86
35818862,26.85
35822701,26.86
35827380,26.87
35833668,26.86
35840113,26.85
35840155,26.87
35842777,26.86
35842798,26.87
35847013,26.88
35847023,26.87
35847597,26.89
35848319,26.88
35856426,26.87
35856643,26.86
35859738,26.85
35861091,26.86
35861301,26.85
35861919,26.87
35861954,26.86
35863208,26.87
35863696,26.86
35868512,26.87
35872144,26.88
35881162,26.87
35881785,26.86
35888313,26.85
35896291,26.84
35898493,26.83
35911731,26.84
35916838,26.83
35917630,26.82
35920990,26.81
35925476,26.8
35925875,26.81
35927606,26.8
35932209,26.81
35932754,26.8
35933250,26.81
35933272,26.8
35933306,26.82
35937028,26.83
35937058,26.84
35942985,26.83
35943122,26.82
35947445,26.81
35954630,26.82
35954717,26.81
35956069,26.82
35958575,26.83
35960207,26.82
35972699,26.81
35972781,26.82
35972885,26.81
35994900,26.8
35996860,26.82
36000521,26.81
36000526,26.8
36000692,26.82
36001268,26.8
36001273,26.82
36001274,26.81
36005280,26.8
36006577,26.81
36008936,26.8
36013780,26.81
36015813,26.8
36015936,26.81
36022480,26.82
36027970,26.81
36030698,26.82
36030750,26.83
36033117,26.82
36034014,26.83
36034254,26.84
36036942,26.83
36036982,26.85
36042302,26.84
36042469,26.83
36046810,26.84
36048736,26.85
36049929,26.84
36052315,26.85
36052336,26.84
36052534,26.83
36054920,26.84
36058401,26.85
36062418,26.84
36066541,26.83
36069820,26.84
36071651,26.83
36082851,26.84
36085904,26.83
36087984,26.84
36091802,26.85
36093749,26.84
36096582,26.85
36096964,26.84
36097577,26.85
36108775,26.84
36114842,26.85
36122472,26.84
36122487,26.85
36122629,26.83
36123028,26.82
36123113,26.83
36123574,26.82
36128536,26.83
36130240,26.82
36130851,26.83
36148871,26.82
36148953,26.81
36149150,26.82
36149303,26.81
36149327,26.82
36149485,26.81
36151558,26.8
36156477,26.81
36165651,26.8
36169906,26.79
36170336,26.78
36170370,26.79
36170902,26.78
36175596,26.79
36178487,26.8
36180484,26.79
36180884,26.8
36184901,26.79
36185437,26.78
36185439,26.77
36185549,26.76
36186166,26.77
36186169,26.77
36186626,26.78
36187520,26.79
36190290,26.78
36190373,26.77
36191507,26.76
36196184,26.77
36197133,26.78
36199408,26.77
36200245,26.78
36200589,26.77
36204014,26.78
36204452,26.79
36207459,26.78
36207552,26.8
36207703,26.81
36207792,26.82
36208918,26.81
36214854,26.8
36215359,26.79
36218288,26.78
36219098,26.77
36219782,26.76
36220152,26.77
36220206,26.76
36222563,26.77
36223508,26.76
36223513,26.77
36223650,26.76
36225794,26.77
36239872,26.76
36250445,26.77
36254376,26.78
36254418,26.79
36255011,26.8
36255182,26.81
36257440,26.8
36257461,26.81
36258889,26.79
36258915,26.78
36259608,26.79
36259750,26.78
36260210,26.79
36260368,26.8
36261533,26.79
36261544,26.8
36263065,26.79
36263223,26.8
36264779,26.79
36269118,26.8
36270238,26.81
36270629,26.79
36273775,26.78
36274692,26.79
36285619,26.8
36287074,26.79
36290664,26.8
36291756,26.79
36295607,26.78
36300505,26.77
36300740,26.76
36305477,26.77
36321641,26.76
36325054,26.75
36337897,26.76
36354862,26.77
36361066,26.76
36361117,26.77
36361140,26.76
36364921,26.75
36365763,26.74
36366463,26.75
36367882,26.73
36369338,26.72
36373636,26.71
36373639,26.73
36373799,26.71
36376182,26.72
36378002,26.7
36379580,26.71
36389717,26.7
36404409,26.71
36404444,26.72
36405070,26.73
36408742,26.72
36410156,26.73
36410549,26.74
36411329,26.73
36417121,26.74
36419769,26.75
36421443,26.74
36432320,26.75
36432880,26.74
36434941,26.74
36434952,26.75
36440786,26.74
36447722,26.73
36452945,26.72
36460660,26.73
36460661,26.74
36465541,26.72
36467994,26.73
36468215,26.72
36469268,26.73
36476663,26.74
36488084,26.75
36488718,26.74
36489636,26.75
36492392,26.76
36493002,26.75
36496072,26.76
36522372,26.75
36527805,26.76
36528525,26.75
36529264,26.74
36529324,26.73
36542579,26.74
36543566,26.75
36556235,26.74
36560683,26.75
36561443,26.74
36561748,26.73
36564115,26.74
36564518,26.73
36564937,26.75
36565293,26.74
36577877,26.75
36590854,26.74
36591142,26.75
36591350,26.74
36592120,26.76
36601449,26.75
36605822,26.76
36606426,26.75
36607950,26.76
36609886,26.77
36617245,26.78
36620199,26.77
36622286,26.76
36623514,26.77
36624290,26.78
36625953,26.77
36630042,26.78
36630071,26.79
36634049,26.78
36638518,26.79
36643789,26.78
36647374,26.77
36649184,26.78
36650179,26.77
36650191,26.78
36650480,26.76
36652831,26.77
36667803,26.78
36676988,26.79
36678420,26.8
36679176,26.79
36679657,26.8
36684400,26.81
36685610,26.82
36690873,26.81
36690892,26.82
36692873,26.81
36693084,26.8
36695899,26.81
36701120,26.82
36717087,26.81
36718164,26.82
36722564,26.83
36723337,26.84
36733241,26.85
36737293,26.84
36737371,26.85
36738660,26.83
36739253,26.84
36756544,26.83
36756559,26.84
36756661,26.82
36757591,26.83
36760702,26.82
36761024,26.81
36761378,26.8
36764128,26.81
36764207,26.82
36765028,26.81
36765566,26.8
36766806,26.81
36769353,26.8
36784602,26.79
36784638,26.8
36784669,26.79
36784726,26.8
36784839,26.78
36785240,26.77
36787236,26.78
36787551,26.79
36792269,26.78
36807583,26.77
36817891,26.76
36841380,26.77
36854270,26.76
36854880,26.75
36857667,26.76
36861594,26.75
36865198,26.74
36868962,26.75
36870056,26.76
36872287,26.75
36874151,26.76
36875205,26.75
36878907,26.76
36882325,26.75
36883590,26.76
36887342,26.75
36887497,26.74
36888812,26.75
36895846,26.74
36901962,26.75
36902924,26.74
36903400,26.75
36903697,26.74
36903875,26.75
36904203,26.74
36904299,26.75
36904529,26.74
36905134,26.75
36906052,26.74
36907466,26.75
36908353,26.74
36913769,26.73
36920644,26.74
36921309,26.75
36922269,26.74
36928548,26.73
36935122,26.74
36938743,26.73
36951987,26.74
36958944,26.73
36960660,26.74
36962407,26.73
36965571,26.74
36969426,26.75
36969447,26.76
36969874,26.77
36972309,26.76
36982443,26.75
36982838,26.74
36985541,26.73
36996249,26.73
37005088,26.74
37005127,26.73
37005208,26.75
37017495,26.76
37018267,26.74
37025760,26.75
37025832,26.76
37026225,26.77
37026280,26.76
37032176,26.77
37032464,26.76
37032685,26.75
37033027,26.74
37033373,26.75
37033445,26.74
37037743,26.75
37039726,26.74
37039933,26.75
37039934,26.74
37047405,26.73
37052864,26.74
37053965,26.73
37054440,26.74
37066581,26.75
37080062,26.74
37080387,26.75
37092323,26.74
37092579,26.75
37092619,26.74
37092827,26.73
37093049,26.74
37099594,26.73
37100820,26.74
37104028,26.73
37107871,26.74
37112756,26.73
37126978,26.74
37127060,26.75
37127250,26.74
37127251,26.73
37127284,26.74
37132699,26.73
37139496,26.75
37146387,26.74
37146452,26.75
37147961,26.74
37153060,26.75
37153607,26.74
37160748,26.73
37160846,26.74
37161113,26.72
37161297,26.73
37162778,26.71
37162788,26.72
37165233,26.71
37166994,26.72
37179476,26.71
37180265,26.7
37187249,26.69
37191569,26.7
37191880,26.69
37193790,26.68
37195385,26.67
37198244,26.66
37201233,26.67
37201324,26.65
37203341,26.66
37204105,26.65
37205804,26.66
37207656,26.67
37207842,26.68
37208275,26.67
37219645,26.68
37237111,26.67
37238063,26.66
37244446,26.67
37246229,26.66
37246433,26.67
37250525,26.66
37252053,26.65
37253024,26.66
37261168,26.67
37273900,26.66
37286195,26.65
37287691,26.66
37291510,26.64
37291575,26.65
37291673,26.64
37292475,26.63
37298389,26.62
37300197,26.63
37302069,26.62
37308782,26.61
37317353,26.6
37319920,26.61
37319975,26.6
37320149,26.61
37321914,26.62
37330788,26.63
37330856,26.64
37331328,26.65
37331797,26.64
37331857,26.63
37333978,26.64
37334117,26.65
37335147,26.64
37338672,26.63
37340638,26.64
37360228,26.65
37367223,26.64
37367784,26.63
37372532,26.64
37392173,26.65
37396598,26.66
37403664,26.67
37428605,26.68
37444679,26.67
37445092,26.66
37453203,26.67
37455366,26.68
37456083,26.69
37456653,26.68
37458920,26.69
37460641,26.7
37463180,26.69
37464146,26.68
37472133,26.69
37472164,26.68
37472265,26.69
37473815,26.7
37475038,26.71
37477220,26.69
37478456,26.71
37479092,26.7
37479097,26.71
37480177,26.72
37480708,26.73
37482695,26.72
37483643,26.73
37485178,26.72
37489237,26.73
37489273,26.72
37493440,26.71
37493445,26.73
37497541,26.72
37518652,26.71
37518716,26.7
37520470,26.71
37520835,26.7
37527087,26.71
37528053,26.7
37529783,26.71
37532330,26.7
37541811,26.71
37554053,26.72
37560304,26.71
37560314,26.72
37560413,26.73
37560416,26.73
37560417,26.74
37567696,26.75
37570065,26.76
37577004,26.77
37584053,26.76
37584280,26.75
37584900,26.74
37588744,26.75
37594648,26.74
37617741,26.73
37622005,26.72
37626041,26.73
37628646,26.72
37629046,26.73
37644095,26.72
37645164,26.73
37645275,26.74
37671363,26.75
37687179,26.74
37687291,26.75
37687353,26.76
37695558,26.75
37696300,26.74
37698800,26.75
37723225,26.76
37723512,26.75
37723788,26.77
37723809,26.76
37731554,26.77
37740444,26.76
37742257,26.77
37748945,26.76
37756294,26.77
37766865,26.78
37771216,26.77
37771711,26.76
37773315,26.77
37784201,26.78
37784710,26.77
37784862,26.78
37788383,26.77
37794538,26.78
37794669,26.79
37795763,26.78
37815252,26.79
37819447,26.8
37822324,26.81
37824788,26.8
37831028,26.82
37849883,26.81
37861453,26.8
37865196,26.81
37866205,26.8
37866583,26.79
37866770,26.78
37880405,26.79
37880548,26.8
37881623,26.79
37893502,26.8
37900249,26.81
37901873,26.8
37908620,26.81
37910313,26.8
37919391,26.79
37923153,26.8
37929400,26.79
37946718,26.8
37949046,26.79
37953166,26.78
37955410,26.79
37955611,26.8
37955701,26.81
37958440,26.8
37970799,26.81
37971241,26.82
37976572,26.83
37977218,26.84
37980927,26.83
37983686,26.82
37986238,26.83
37987413,26.82
37988511,26.83
37989125,26.82
37993094,26.83
37993968,26.84
37995231,26.83
38009783,26.84
38015433,26.83
38016197,26.84
38016715,26.83
38017526,26.84
38019611,26.83
38046275,26.84
38050139,26.83
38050213,26.84
38055375,26.83
38071029,26.84
38075462,26.83
38076086,26.84
38079696,26.83
38079704,26.84
38079735,26.83
38086739,26.82
38093153,26.83
38093158,26.82
38096121,26.84
38096269,26.85
38099042,26.84
38099123,26.85
38100765,26.84
38104174,26.85
38110012,26.86
38110258,26.87
38112352,26.88
38114038,26.87
38114144,26.88
38114460,26.87
38118032,26.88
38118315,26.87
38118347,26.88
38120242,26.87
38120336,26.87
38120337,26.88
38120452,26.87
38122773,26.88
38125510,26.89
38132232,26.88
38133886,26.89
38136891,26.88
38136909,26.89
38137117,26.87
38149478,26.88
38152385,26.87
38152792,26.88
38155198,26.86
38165904,26.85
38166157,26.86
38166195,26.84
38166234,26.85
38184130,26.86
38188322,26.85
38194408,26.86
38195629,26.85
38205768,26.84
38213837,26.85
38213933,26.86
38215860,26.85
38217809,26.86
38217820,26.85
38217984,26.87
38222229,26.86
38247993,26.87
38270437,26.86
38278033,26.85
38294557,26.84
38298300,26.83
38298946,26.82
38306063,26.83
38317248,26.84
38324539,26.85
38324670,26.86
38332105,26.85
38332311,26.86
38335866,26.87
38337977,26.86
38338613,26.85
38382214,26.86
38383218,26.85
38396938,26.84
38405645,26.83
38433893,26.84
38438607,26.83
38453871,26.84
38458641,26.82
38463894,26.81
38464277,26.8
38467103,26.79
38479457,26.8
38480883,26.78
38482277,26.77
38485988,26.78
38486290,26.79
38498898,26.8
38499296,26.79
38503776,26.81
38515402,26.8
38559512,26.81
38574883,26.82
38583691,26.81
38583777,26.8
38585739,26.81
38605325,26.8
38610961,26.79
38631752,26.78
38632072,26.79
38634319,26.77
38634818,26.78
38644601,26.79
38656145,26.78
38663808,26.79
38663846,26.8
38663943,26.79
38663947,26.8
38664323,26.79
38667300,26.8
38668235,26.79
38678049,26.8
38678311,26.79
38680821,26.8
38689647,26.81
38696283,26.8
38703458,26.79
38748595,26.78
38756895,26.79
38764166,26.8
38784433,26.79
38785006,26.78
38785017,26.79
38790201,26.78
38792472,26.79
38792711,26.78
38793554,26.79
38835167,26.78
38837971,26.79
38840443,26.78
38847104,26.79
38847564,26.78
38862264,26.8
38868075,26.79
38871160,26.8
38871716,26.79
38874010,26.8
38874247,26.81
38874444,26.8
38878772,26.81
38879099,26.8
38881309,26.81
38891738,26.82
38921158,26.81
38940970,26.82
38950613,26.81
38956341,26.82
38958529,26.81
38960421,26.82
38966110,26.83
38966246,26.82
38971959,26.83
38990340,26.82
38991305,26.83
38991327,26.82
39002383,26.81
39002403,26.83
39002549,26.84
39002571,26.85
39006596,26.84
39007618,26.85
39008894,26.86
39020030,26.85
39022063,26.86
39031630,26.87
39057345,26.88
39073319,26.87
39073411,26.86
39086129,26.85
39086885,26.84
39088146,26.85
39088716,26.84
39094227,26.85
39097792,26.84
39102300,26.83
39107722,26.84
39108821,26.83
39111776,26.85
39122595,26.86
39128484,26.85
39153338,26.84
39153985,26.83
39155515,26.82
39165842,26.83
39167068,26.84
39172458,26.83
39176984,26.84
39178205,26.83
39178298,26.84
39186508,26.83
39210807,26.84
39221515,26.83
39254766,26.82
39254838,26.81
39258063,26.82
39258086,26.83
39260003,26.82
39260247,26.83
39261162,26.81
39262368,26.82
39262729,26.81
39267389,26.8
39268184,26.79
39268213,26.8
39268483,26.79
39268836,26.78
39273098,26.79
39284743,26.78
39288117,26.79
39294047,26.78
39303827,26.79
39304096,26.78
39304236,26.8
